text;category
selamat tugas kemdikbud nadiem makarim moga beri mudah lancar peduli guru honorer;positif
kli kecewa nyata salah satu menteri kerja byk ubah pilih;negatif
baru sekarang hampir semua aspek masyarakat peduli nanti nilai kritisi pilih menteri bagus bagus demokrasi ggwp pak;positif
sangat haru cuit moga lama wakil saudara dayak kabinet byk kawan dosen hebat kenal ka teng moga beliau beri sempat kiprah segera cepat;positif
jatah kabinet pan tetap dukung jokowi lewat;positif
resign militer nyalon gub dki lolos serta ajak kabinet perintah jokowi maruf triple kills tetap semangat ma bro tetap warna biru jangan jadi abu abu politik kaki kaya ormas;positif
tetap jadi duri daging mantap menteri rasa presiden;positif
masuk peduli pak prabowo jadi menteri masuk baris sedih kecewa bu sus jadi menteri;negatif
pak nadiem makarim jadi menteri semangat buat ngajar;positif
bu sus sedih ibu jadi menteri lagi kangenn;negatif
menteri pernah periksa kpk kabinet jokowi kasih nilai;negatif
menteri prestasi malah panggil;negatif
pkpi jatah kabinet jokowi sekjen tulus;positif
presiden memang jenius manggil pak prabowo jadi menteri tahan top habis dech om presiden;positif
siapa wamen pilih masalah asal jangan saididu sekretaris menteri bumn said didu sorot minta menteri bumn erick thohir beri wakil menteri wamen;positif
selamat gus halim menteri desa pdt;positif
indonesia negara besar populasi besar karena sdm bentuk cepat siap kerja saing usia lebih muda percaya dapat orang orang nadiem makarim mampu ubah jadi lebih baik;positif
selamat atas lantik bapak gus abdul halim iskandar menteri desa periode moga amanah;positif
nyesal aku lo masuk kabinet jokowi biar loe maki maki seluruh warga indonesia;negatif
syukur salah orang kader psi dapat jatah kursi kabinet indonesia maju meski cuma wamen sempat pak jokowi tega beri tempat psi kaabinet indonesia maju memang ingat jasa psi hadap lama;positif
cikal bakal radikal mula gin makanya jenderal kabinet sekarang;positif
alhamdulillah akhir beban pikir pak kurang;positif
hindar polemik masalah hak veto menko jk mmungkinkn skalian jokowi sbgai kepala negara prabowo sbagai kepala pmerintahan pm jelas sitem prsidensil prlementr menko kan garis koordinasi perintah menteri aplgi mmveto;negatif
sejarah baru politik indonesia suku dayak tawar masuk kabinet meski jabat posisi wamen terima kasih hingga kpd bpk presiden dayak rasa dapat ruang tempat nkri sumber daya alam habis keruk selalu syukur;positif
selamat kerja bapak joko widodo kiyai maruf serta jajar kabinet indonesia maju selamat layan rakyat indonesia;positif
terima kasih pak tonton pagi seru puas banget tunggu reshuffle kabinet pertama pak;positif
kecewa bu sus masuk daftar menteri;negatif
bukan pasti sama pak presiden janji kosong;negatif
kira tahun jabat menteri tahan;negatif
pngn bu sus jadi menteri sehat terus buu bahagia terus terima kasih atas abdi ibu thd negara lama tahun moga baik buat semua bu ll miss bu sus;negatif
selamat pak abdul halim iskandar atas lantik menteri desa;positif
gaya sama hut aneh jokowi lwn politik jadi menteriini kan jatah ruhudsaratnya potong dulu telinga;negatif
sayang sekali bu sus menteri baik periode pertama pilih;negatif
selamat kerja semua meski bu sus masuk list anyway ikan baik indonesia;positif
nadiem makarim prediksi tahan lama menteri didik budaya mendikbud;negatif
bu sus jadi menteri;negatif
penuh ingin bukan arti duli banyak timbang alas presiden pilih menteri rajuk kecewa jangan buat diri punya adab sopan santun pimpin;positif
untuk pak nadiem makarim selamat pak sekarang jadi menteri didik mau syukur apa gitu kasihin promo gojek buat ajar;positif
pribadi sanksi beliau tegas mengga kaum kadrun lihat hari depan kiprah kabinet apa kira langkah nyata ambil ingat hampir rata pilpres dukung overdosis agama semua;negatif
sedih diri gojek tinggal nadiem makarim;negatif
dear pak doa harap juta masyarakat indonesia kerja menteri bapak pilih moga indonesia lebih berjayamacan asia bangkit;positif
pan erti saat main aman periode dua jokowi beban besar kabinet komposisi sekarang jelas jadi tekan berat pan indikasi banyak ikut kontaminasi pikir radikal;positif
gelombang protes ojol soal nadiem jadi menteri jokowi;negatif
makarim resmi tunjuk jokowi jadi menteri didik budaya periode founder ceo aplikasi gojek langsung curi perhati publik hingga jadi trending todi twitter;positif
selamat kerja nadiem makarim moga sesuai aplikasi;positif
senang banget pak prabowo jadi menteri tahana;positif
menpora jokowi resmi tunjuk menteri pemuda olahraga baru periode zainudi amal zainudin belum ketua dpp golkar moga olahraga indonesia khusus sepakbola indonesia makin maju;positif
entah suka posisi pak prabowo menteri bukan apa apa gin;positif
harap ahy pilih jadi menteri jokowi padahal sering ketemu;positif
banyak masyarakat sedih masuk aku bu sus jadi menteri tanda beliau sangat cinta masyarakat kiprah bidang beliau tekun masuk bagus prestasi makasih banyak bu sus atas kerja keras respect;positif
kabinet lanjut kerja kemarin hari kerja wamen cuma era era sby periode pak sby wamen;positif
moga menteri kmrin lantik presiden periode sandung kasus korupsi;positif
jujur mmg sempat kecewa lihat bu sus kabinet aku pada bu sus;negatif
baru kali aku patah hati menteri ibu sus;negatif
bu sus ganti;negatif
untung pak jokowi ngikutin aku ngikutin kiamat kali sekarang menteri agama sama sj ngancam ngancam;negatif
bu tenggelam kabinet jilid kecewa akooohh;negatif
selamat jenderal hurt feelingbapak tepat posisi sekarang tinggal bapak tunjuk bapak laku baik buat semua selamat kerja;positif
selamat atas lantik bpk abdul halim iskandar menteri desa pdtt selamat jalan amanah tugas negara moga jadi berkah;positif
selamat ibu bintang puspayoga tri daya perempuan anak kabinet pak jokowi moga sukses emban tugas;positif
sedih rupiah lesu pasca umum menteri baru jokowi;negatif
dulu jaman kuliah aku beasiswa kemendikbud dikti sekarng nyangka menteri bapak nadiem makarim bos selamat bapak atas pilih moga amanah jalan tugas;positif
nadiem makarim lulus harvard gojek doa moga beliau bikin terobos baru dunia didik muda energi banyak konsep milenial;positif
rusak bagaimana jadi nu jadi bemper kacung jokowi butuh tinggal jokowi menteri well done;negatif
moga cipta adil rukun agama lantik menteri agama baru;positif
terima kasih warna kabinet jokowi jadi inspirasi buat mata dunia pandang tinggi indonesia ibu love full;positif
banyak tanya jokowi rangkul demokrat pan malah gerindra jawab aku langkah politik cerdas lebih baik ambil parpol jatah menteri banding ambil parpol minta jatah menteri padahal suara parlemen gap jauh;positif
kaya harto suwis obok pak jokowi mantan laki duduk manja jadi menteri censel rujuk thn lg;negatif
sedih bu sus panggil senang mas tama jadi menteri pariwisata ekonomi kreatif plus minus emang plot twist banget pak wowo;negatif
moga mendikbud nadiem makarim segera sesai masalah kampus skrang tahun wisuda;positif
kecewa banget aku bu sus jadi menteri rasa tinggal sayang;negatif
selamat kerja tim kabinet seluruh rakyat indonesia nanti kerja kalian;positif
bu sus masuk kabinet jilid kecewong aku kecewong;negatif
terima kasih bu sus asa lama rasa broken heart kali jadi baca list menteri bu sus baris fans bu sus;positif
bu sus mau lanjut jadi menteri karen ribet kali yaa tidak bisa sebat;negatif
terima kasih ibu buat warna baru kabinet kerja jokowi kata tenggelam suka segala uni;positif
orang baik pilih orang baik arti voter jokowi orang baik jokowi orang baik jokowi pilih prabowo jadi menteri arti prabowo orang baik otomatis pilih prabowo orang baik jahat cuma golput;positif
haduuhhhh tagar makanya menteri baru jangan sombong dulu depan diam tau tau beres semuacc pak;negatif
moga menteri laut sekarang tetep amanah terus keras keras ibu;positif
yakin hak prerogatif presiden statement orang salah;negatif
fk jt dukung sepenuh presiden jokowi pilih orang jenderal tni purn fachrul razi menteri agama ri;positif
presiden jokowi lantik menteri menteri anggota kabinet periode dua perintah sarat wakil partai sedikit wakil perempuan;negatif
dukung menteri;positif
asik kl da pk btp pikir bpk datang injury time nyata da padahal harap banget bpk jadi menteri jokowi;negatif
ganjar pranowo nilai ida milik kredibilitas jadi menteri antara alam organ jadi anggota dpr;positif
masuk kabinet pan janji kritik bijak jokowi;negatif
menhannye kerennn dah ajudan bar belakang brp orang tuuh bikin gagal fokus ade bang rizky imansyah menteri rase presiden pak bikin kolam golak mmbersihkan kolam keruh emang hrs nyebur kolam lanjutken;positif
selamat kerja moga selalu amanah pak sekaligus tes drive menteri kp baru ngebut kembali driver lama;positif
wow sangat pukau jajar menteri kabinet indonesia maju mahfud mdprabowo subiantotito karnaviannadiem makarimdr awan bossku erick thohirwisnutamawalaupun terlalu ngikutin sepak terjang dunia politik entah senang banget;positif
betul sekali sadar strategi prabowo jokowi makruf lengser raktar rasa puas ganti tepat antara tiga menteri pak prabowo lalau jarnavian jayaknya bum masuk menlu;negatif
moga ada pak kabinet jokowi ii warna kondisi indonesia jadi lebih baik;positif
ehhh bu sus tidak jadi menteri laut lg;negatif
segenap jajar dewan komisaris direksi karyawan pt nindya karya persero ucap selamat atas lantik erick thohir menteri bumn kabinet indonesia maju periode;positif
selamat pak akhir jadi menteri pak yah moga amanah berkah;positif
selamat sukses atas lantik bapak edhy prabowo menteri laut ikan republik indonesia;positif
moga banyak ide briliant indonesia maju senang liat banyak tdinya benci pak akut sekarang ikt posting foto kabinet bangga kira mau pindah kewarganegaraan;positif
sangat duduk menteri tahan selamat kerja pak prabowo pro kontra abai negarawan sejati;positif
lepas bu sus tolak lanjut jadi menteri susun kabinet bahagia buat aku even banyak tuju tidak tau keren;positif
tppi karangjati ngawi ucap selamat gus holobis kuntul baris kabinet indonesia maju;positif
doa baik pak prabowo menteri tahan;positif
makasih bu sus atas bhaktinya negara lama tugas jadi menteri laut pwrikatan prestasi kerja ibu tunjuk kpd masy indonesia moga allah swt balas semua jasa ibu pahala besar;positif
ernest prakasa aku mau harap lebih lihat nama nama menteri lantik jokowi;negatif
bumn erick thohir kaji progres kereta cepat jakarta bandung progres kerja sama pertamina saudi aramco hebaat langsung tancep gass pak tri ikut doa moga sukses pak;positif
rangka raya lantik pak nadiem makarim apa promo gojek;positif
thn depan vs menteri agama baru asal tni menteri agama baru terang kata ustaz radikal rang pelan selamat nikmat hancur radikal bumi indonesia;positif
bbc news wakil menteri kabinet kompromi boros anggar;negatif
hormat harga putus prabowoprabowo subianto resmi daulat salah satu menteri kabinet indonesia maju menteri tahan menhan lantas prabowo mau rapat perintah jokowi lihat facebook instagramku;positif
patuh kpd kendara politik beliau jk benar mk psi pbb atau perindo pasti punya wakil kabinet bukankah masuk kendara politik satu suara rakyat hapus sebut cebong kampret;positif
sayang sekali pak hanif bu sus nyata jadi menteri ada nadiem wishnutama moga kerja guna bangsa selamat kerja;positif
banyak kiai bagai daerah rasa kecewa putus jokowi kait jabat menag biasa jabat wakil organisasi agama;negatif
excited berapa besar nadiem makarim bikin revolusi buat didik indoneia good luck;positif
selamat kerja mas nadiem makarim kemdikbud periode;positif
kalimat spontan mematahkn joke busuk padahal anggota dewan hormat rakyat malu tonton hina cara pak presiden pilih menteri sekaligus rendah kan pak selaku menhan kudu tegur corong;positif
susun tri kabinet insonesia maju selamat kerja moga intrik politik meski rakyat sedikit kuciwa;positif
selamat kerja seluruh menteri moga amanah jalan tugas maju nkri;positif
bu inspirasi semua ustadz segala bijak terobos sejahtera nelayan indonesia terus lanjut menteri kp baru;positif
chill sekali bapak bapak asa lg lihat anak anak tangga kampus selamat kerja ibu bapak menteri baru;positif
kecewa pak bu sus masuk kabinet jilid;negatif
amat papar janggal pilih menteri kabinet indonesia maju presiden jokowi;negatif
yakin bu sus pak archandra pak jonan rasa cukup jadi menteri legasi jelas bu sus dulu pernah mau undur diri tahan pakde jadi perlu kecewa;positif
hilang etika politik hilang moral demokrasi indonesia mau sebut apa bukan dungu hahahaha sumber;negatif
pak prabowo jadi menteri tahan kaum cebong keringetan;negatif
posted withrepost segenap jajar menteri pariwisata ekonomi kreatif ri ucap selamat sukses atas lantik bapak wishnutama kusubandio menteri pariwisata ekonomi;positif
segenap manajemen perum perumnas ucap selamat atas lantik bapak erick thohir menteri bumn periode moga amanah emban tugasnyaterima kasih ucap ibu rini soemarno atas abdi menteri bumn periode;positif
kecewa ibu sus sana percaya pilih bapak selamat kerja pak presiden jajar menteri kabinet indonesia maju;positif
ahok masuk kabinet kerja jilid kan bilang ahok tuh cocok jadi manajer rumah sakit sumber waras percaya;negatif
kecewa kabinet jokowi kali orang hebat banyak bantu kampanye malah masuk kabinet mbak yenni wahid bu risma maruarar sirait tgb bahkan bu sus masuk kabinet sangat kecewa;negatif
aku yakin indonesia jadi lebih baik tahun depan semangat pak pak maruf serta kabinet moga tuhan kati program kerja kalian lama tahun depan;positif
bu sus;negatif
menteri bumn ganti erick thohir moga resin masalah tinggalin perempuan pasang badan;positif
baru era nanti banget nama menteri sebut dulu biasa;positif
penting pribadi kenyang beliau usaha prabowo jabat menteri bukan kejar kaya keliru besar bila bapak pikir salam;positif
nama tuhan yesus kati kabinet pak jokowi perintah nkri;positif
bu sus jadiin menteri;negatif
heran menteri bu sus masuk kabinet padahal beliau salah satu menteri paling tonjol partai politik kuatir bu sus jadi kuda hitam datang jadi kandidat kuat presiden non partai;negatif
kurang paham pak lepas menteri prestasi lihat hasil lebih pilih;negatif
mudah awan hasil benah carut marut bpjs pak edhy prabowo menteri kkp deket bu sus seperti bijak laku ekstrem ubah mungkin lebih tingkat daulat pangan sektor laut mudah;positif
good wishnutama nadiem makarim sri mul basuki prabowo subiantobad tito karnavian yasonna siti nurbaya budi karya moeldoko luhut edhy prabowo zainudin amaliconflicted erick thohir mahfud mddunno sisa;positif
logika si jokowi emg fokus ebt beliau bakal nunjuk menteri punya background situ hiks sdih jual batik deh mas diva belik batik aku dooooong;negatif
sakit hati nasional bu sus panggil menteri laut padahal beliau milik rapor sangat baik;negatif
baru kali menteri efenomenal historical born legend;positif
emang deh pak prabowo jadi menteri tahan situasi begini pak prabowo tahan banget support;positif
kasihan sama agus lasmono darah darah bikin net nyata untung lihat pilih tama jadi menteri;negatif
jumlah kiai nahdlatul ulama nu sayang jokowi tunjuk fachrul razi menteri agama;negatif
kecewa pak jadi menteri kkp;negatif
menteri sehat baru se enak enak dewe dl kaji lbh sikon potensi rakyat negeri yakin banyak nunggak bubar bpjs lbh baik dp bayar iur sulit ekonomi kel menteri sensitif;negatif
bagai petir siang bolong menteri agama mantan jenderal tunggu ratap nyinyir ayah naen;negatif
selamat jabat bapak ibu moga amanah;positif
kurang rasa hormat mas nadiem makarim beliau sngt jadi mendikbud lbih jk menjd menpora inspirasi anak muda menpora bukan hnya mslah olah raga pemuda bgitu;negatif
hadiah indah iur bpjs naik evaluasi menteri uang suruh lebih kreatif cari solusi jangan beban terus rakyat nyari pinjam naikin iur naikin tarif bbm tdl;negatif
alhamdulillah syukur bpk mmd masuk susun kabinet selamat tugas pak;positif
selamat sukses atas lantik bapak halim iskandar menteri desa pdtt moga amanah;positif
jadi bagimana psi tetep solidaritas sama jokowi kabinet pilih kan bro sis;negatif
prabowo jadi menteri jokowi tinggal rawan projo nasional;negatif
ajar prabowo prabowo ikut kerja bakti negoisasi menteri alas nkri menteri nu all kerja bakti menag tawar pasca kerja bakti kan buat nkri narasi minta jabat cc;negatif
ibu sus jadi menteri rakyat biasa usul lngsng bpk presiden biar bu sus jadi menteri serasa kabung bendera tengah tiang ibu jadi menteri lg;negatif
jual beli jabat bukan menteri nu mas;negatif
bener banget memang muslim indonesia kan bhinneka tunggal ika duduk bukan muslim dukung menteri agama baru moga makin aman tentram damai satu;positif
moga amanah resmi susun kabinet jokowi;positif
gojek menteri didik menpora akhir kumis menteri partai isu mau jadi oposisi bu sus rekrut serba serbi transfer window menteri musim;negatif
selamat kerja kabinet indonesia maju;positif
pak jonan bu sus kabinet menteri sebats dulu siapa ye;negatif
ketua dpp hanura inas nasrullah pak jokowi perlu minta maaf pilih menteri hak prerogatif presiden;positif
masa menteri kkp kadrun hadeehhhh;negatif
selamat atas lantik menteri pdtt periode;positif
selamat kerja sukses selalu bpk budi arie setiadi wakil menteri desa pddt kabinet indonesia satu;positif
selamat kpd menteri kabinet indonesia maju moga sukses mnjalankan tugas mulia;positif
hati bcara pak jangan asal gas baru jadi menteri hitung hari blunder sana sini mau bcara pikir matang matang ajar jadi jabat wibawa jangan asal buat statement;negatif
cuma jargon isi manusia nongol menteri menteri muka cahyo kumolo yasona luhut moeldoko edhy prabowo tambah prabowo kasihan anak anak muda macam nadiem tahan beliau situ;negatif
gerung kritik habis prabowo jadi menteri tahan nyata jokowi punya alas pos kupang;negatif
mantap pak selamat kabinet indonesia maju;positif
bu sus sedih ibu jadi menteri;negatif
amat ekonomi sambut baik susun menteri kabinet baru;positif
ibu sus jadi menteri bu padahal ibu paling tunggu alas ungkap publik;negatif
judul optimis selalu pakde tetap tuh menteri perintah kerja lenceng pecat soal kan tahu bagaimana tegas beliau;positif
masuk kabinet jokowi pan sadar bukan dukung pilpres;positif
trend baru kl mau jatah menteri jadi minimal pura jadi oposisi tangguh;negatif
ngeri memang semua minta pemda hold datang menteri baru sodorin pak titoo makin jerit kaga anggar lebih hahahah;negatif
rasa kecewa hadir kabinet jilid;negatif
selamat karya pimpin holding bumn tambang bapak erick thohir menteri bumn periode;positif
menteri bantu presiden prabowo sekarang jadi bantu pk jokowi hebat tukang kayu punya bantu mantan jendral tum partai besar apa moga pk prabowo bkrja sesuai ingin pk jokowi kalo becus langsung pecat;positif
aku malah senang tau pak prabowo jadi menteri tahan;positif
bikin bahagia umum menteri prof mahfud md kasih jabat strategis sesuai bidang akademik trus nadim wishnutama lebih biasa sedih bu sus;positif
selamat atas lantik menteri moga bawa indonesia lebih baik segi mana selamat kerja pak bu;positif
see sok sok bicara bocor anggar peluang bocor benar pbw pasang jadi menteri biar tahu bagaimana mampu managerialnya;positif
selamat pak prabowo menteri tahan;positif
biar bintang bicara nyata menteri agama baru;positif
baru kali lihat negara rasa hilang sosok menteri keren arti euy kena pis konsep rakyat emg betul lihat kerja kaleng mantap bu sus hayu kapan sebat;negatif
menteri sus mana;negatif
sama banget menteri favorit cc pak bas bu bu retno sedih bu sus lanjut join all best datang baru;positif
selamat pak emban tugas bantu presiden menteri tahan mohon tipsnya pak kena kuat tahan mama mantan sapa;positif
very proud lineup ministers very proud too rival ubah jadi kawan moga depan kerja sama saling dukung begitupula menteri menteri lain indonesia maju let go;positif
tambah menteri agrikultur sama menteri desa bangun daerah tinggal semua elite politik tidak tau apa jokowi concern sama isu sangkut;negatif
terima kasih bu menteri bangga sayang rakyat indonesia nuhun bu sus;positif
jadi hari ibu masuk jajar kabinet bapak jokowi periode pimpin perlu ibu tahu bahwasanya jasa jasa ibu catat sejarah bangsa laut nusantara ibu bela hak laut bumi nusantara;positif
patah hati bu sus kabinet punya harap nadiem makarim erick thohir mahfud md wishnutama;negatif
bang kalo mau opini jangan giring ibu sus bagus kerja beliau menginginman jadi menteri beliau mau urus usaha;positif
politik pamrih jabat nyang penting ikut kampanye tampil tv mulut penuh busa ikut milu habis ngebully segitu deh;negatif
sedih benar ibu jabat tetep bangga sama ibu sus terima kasih ibu menteri fenomenal;negatif
selamat atas lantik gus halim pak abdul halim iskandar menteri desa pdtt tahun depan insya allah amanah rabb;positif
jokowi nilai demokrasi jadi sehat hadir prabowo kabinet megapolitan;negatif
keluarga besar pt hutama karya persero ucap selamat tugas erick thohir menteri bumn kabinet indonesia maju sinergi bumn hadir makin dekat bawa dampak signifikan masyarakat indonesia;positif
umum kabinet jokowi maruf selamatbertugaspaktito;positif
patah banget bu sus jabat menteri kkp ampun pernah ketemu nyesek;negatif
jenderal purn fachrul razi pilih jokowi jadi menteri agama menag pbnu kata tunjuk fachrul razi tuai kecewa kiai kiai apa;negatif
menteri serasa presiden bangga;positif
balik ending plot twist respect sama pak prabowo beliau senang hati terima jabat menteri pakai gengsi uwu;positif
kabinet indonesia kerja kabinet indonesia majutrs kerja indonesia makin maju;positif
prabowo menteri rasa presiden;positif
selamat emban tugas negara periode pak moga wujud bantu menteri rakyat cerdas;positif
bu sus uda masuk padahal bu sus kerjax luar biasa pak menteri keren ambil siapa berani menenggelemkan kapal bu sus;negatif
ucap terima kasih ibu sus pudjiastuti atas jasa abdi beliau lama memang jabat menteri laut ikan periode;positif
selamat bapak prabowo subianto menteri tahan ri moga selamat nkri;positif
haru gitu liat deh sendiri duduk sana beri title menteri;positif
orang purn jendral jadi menteri agama keren manuver pak sikat semua bikin pecah belah;positif
simpul tetap sama walaupun memang benar bu sus minta kompromi politik perintah junjung rasa adil masyarakat rasa bu sus tetap abdi menteri;negatif
selamat tugas buat pak bangsa negara jadi presiden jadi menteri hrs jadi pejabatkita rakyat hilang biasa malas suka bikin gaduh jaga aman klrg lingkung masing dah gitu;positif
tuju susu jadi menteri bukan menteri laut dipcc;positif
selamat buat mas nadiem makarim pilih jadi mendikbud titip satu kurang jam sekolah kira cukup jam hari stop fullday school selamat kondisi psikis anak sekolah indonesia;positif
nadiem makarim tri paling banyak ceng siapa tau jadi tri paling prestasi buat startup school dalam investor public private funding kan keren see;positif
ngeliat kabinet indonesia maju kaya ngeliat pak jokowi bilang avengers assemble;positif
jadi ubah kalo tanya sesal milih manusia beban jwban lawan dlu batas menteri doank ubah indonesia jadi presiden presiden bukan tugas partai setir parpol jadi presiden penuh beban;positif
perlu kata semua punya peran masing indo bnyk suku cukup mau masuk sekua suku kabinet mengekslusifkan diri tinggi hati jatuh hancur intip;negatif
sama lbh depan penting golong penting seluruh warga nkri presiden pak punya catat khusus soal prestasi apa tidakx menteri kelak mari saling suport usah debat darimana asal usul menteri;positif
selamat pagi pak menteri selamat datang bangun desa semangat baru sama menteri baru kras diri jatim;positif
fitur tawar pakde jabat menteri nilai dar pakde tawar sempat abdi kerja hebat luar biasa nkri hilang pak prabowo sejak orba jatuh sudah pak jangan salah gaul;positif
banyak kecewa pilih menteri kabinet kerja jilid rawan rasa wakil partai jatah rang pecat jadi menteri yo kecewa ayo sama katomin pilpres ikut jangan pilih jokowi;negatif
mbak pak jokowi bukan orang bodoh mungkin beliau salah pilih menteri kenal beliau th sejak jadi walikota solo saya ingin rupa beliau apa kerja wktu singkat butuh wktu lama jangan pesimis orang kalo pesimis sukses;positif
selamat sukses atas lantik bpk nadiem makarim menteri didik budaya kabinet indonesia maju periode;positif
moga menteri laut baru main reklamasi reklamasi;positif
upload selamat datang atas menteri baru aku upload foto mie rebus burjoan yaa;positif
aku rasa eddy prabowo lama jadi menteri ikan paling bulan kena rushfflee kabinet firasat guaa;negatif
bu sus jadi menteri pak ahok orang berintregitas tinggi daya omaigat;negatif
mulia bapak presiden segera pecat menteri adu domba rakyat narasi sesat isu radikalisme;negatif
beberapa waktu lalu bapak nyata menteri papua selaku rawan serta seluruh masyarakat papua sambut gembira sejak era presiden gus dur bu megawati pak sby periode pertama wakil orang papua kabinet;positif
tito musuh khilafah menteri agama baru sangaaarrrrr;positif
polemik kabinet baru sangat yakin pak jokowi knowing percaya beliau sadar perlu baper bapak uji putus lama thn ingat beliau bandar punya kartu percaya kunci;positif
tegur menteri atr bpn patuh hukum tandatangani petisi lewat;negatif
selamat kerja buat kabinet baru bapak moga senantiasa jaga amanah sejahtera rakyat;positif
harus ingat betapa baik jokowi angkat percaya bu sus kontroversi didik dulu smua projo suka bu sus bantu presiden brhasil kerja visi miss jokowi sangat baik hormat menteri lebih presiden aneh;positif
selamat datang menteri radikal indonesia kabinet jokowi bp fahrul razi;negatif
usul cukup senang tunjuk konfigurasi kabinet sekarang usul wamen diknas mungkin perlu timbang tangan didik bas karakter tuju output didik punya moralitas tinggi lembaga lahir pimpin masa depan;positif
terima kasih atas totalitas ibu laksana tugas lama ibu jadi menteri moga pimpin jilid bpk presiden jokowi ibu tetap beri dedikasi maju bangsan negara bukan jadi menteri terima kasih inspirator;positif
lihat menteri berpakain rapi serasa timbul optimisme harga diri bangsa;positif
soal kabinet jokowi ernest prakasa terlalu banyak orang partai;negatif
meski jatah menteri parpol tetap dukung jokowi;positif
heran menteri hebat bu sus tidak bisa dipertahanin;negatif
walaupun langsung melibatkab kpk bukti calon menteri panggil batal kan jadi angkat menteri tety paruntu bupati minahasa selatan baru dar jadi saksi kpk tunjuk keseriuasan jokowi pilih menteri;positif
selamat kerja menteri baru;positif
kabinet kerja banyak makan korban orang kata kompeten duduk jajar kabinet anies baswedan rizal ramli sudirman said dkk jokowi pernah jelas publik henti iring waktu kuak sendiri henti;positif
sabar nunggu gebrak baru pariwisata didik tang orang muda selamat kerja pak wishnutama mas nadiem makarim;positif
resmi susun kabinet jokowi selamat tugas seluruh menteri pesan jangan korupsi jangan buka celah korupsi jangan visi misi menteri visi misi presiden wakil presiden moga amanah bertgs;positif
suka banget statemennya pak menag menteri agama bukan menteri agama islam moga menteri baru lebih tegas jangan mesjid ting tlecek tur mbangun gerejo ora ngono mesjid ting tlecek le solat ndalan;positif
ganti sus pudjiastuti edhy prabowo tunjuk menteri laut ikan selamatbekerjaparamenteri;positif
selamat sukses atas lantik bapak abdul halim iskandar menteri desa pdtt ri moga amanah terima kasih presiden;positif
politik mas bro bukan kerja bhakti pilih jadi menteri pegang urus se indonesia anggar triliun tanda tangan laku wewenang full darah darah bagi otomatis ngaplo gigit jari free lunch politics;negatif
teirma kasih ibu sus buat sejarah baru menteri perlu kaku lucu seru love ibu;positif
menpertanykn diangkt menkumham mengundurkn diri beri alas knapa hrs tanggungjwb kemudian menteri klh gagal sering kebakran hutan kpd menteri kesehtn baru pertimbangkn soal kenaikn iur bpjs mandiri akn mengganggukpd daya beli kejar dulu nunggak;negatif
selamat gus halim lantik jadi menteri desa pdtt smga amanah;positif
ongol ongol cumi klemer klemer pilih kabinet kerja buruk sekali;negatif
selamat bapak atas pilih menteri desa bangun daerah tinggal transmigrasi tinggal ri periode moga sukses amanah;positif
kabinet jilid ii nilai jadi alat politik;negatif
allah aku ngeliatnya rasa ademm banget ngeliat pak jokowi bijak pak kyai maruf sikap tawadhu pak prabowo gagah satu kabinet masha allah limpah berkah negeri rabb;positif
nyangka nadiem makarim jadi mendikbud salut;positif
bpk presiden bu sus masuk kabinet indonesia maju;negatif
nadiem makarim jadi mendikbud habis pikir apa prestasi bidang didik teliti jamin didik mitra anak anak mitra usah lalai;negatif
merinding lihat nama nama jajar moga terus bawa ubah arah lebih baik periode lewat selamat sukses pak menteri;positif
walaupun bu sus udha nggam jadi menteri laut alhamdulillah bu sri mulyani jadi menkeu mayan;positif
selamat kpd gus halim iskandar ats tetap lantik hari sbgai menteri desa pdtt periode;positif
wah kabar gembira nadiem makarim jadi menteri didik budaya bulan depan bayar spp uang kas jajan kantin lewat gopay cashback minimal rebu;positif
moh mahfud md yasona laoly ruu kpk nadiem makarim seperti sesuai cvnya jhony plate;negatif
ibu sus pudjiastuti mana ibu ada aku kangen denger berita ibu tv soal tenggelam kapal asing aku harap mana ibu ada ibu sus keluarga selalu sehat yaa bu terima kasih jadi salah satu menteri sayang indonesia love bu sus;positif
selamat menteri tunjuk presiden jokowi selamat kerja;positif
join club pak selamat masuk kabinet kerja jokowi xixixiixixixxixixixixi;positif
woi prabowo lo jadi menteri cetak utang;negatif
amiin terimaksih pak wiranto atas jaga aman damai lama mungkin pak presiden beri jabat baru tingkat menteri dubes buat bpk;positif
menteri baru kerja banyak hujat bilang cocok udahlah kasi dulu sempat buat kerja presiden punya timbang milih gin terlalu banyak orang rasa pintar cerdas tindak;positif
sngt sayang bu sus jadi menteri ad beberapa nama baru rasa sepak terjang cukup positif pak wishnutama pak nadiem pak erick thohirpak wishnutama ceo net tv pak nadiem ceo gojek pak erick ceo inter mil salah satu klub besar italy;negatif
jangan kasih kendor pak selamat buat bapak jadi menteri tahan salam pelosok negeri tanah borneo apa engkau putus dukung doa selalu serta bapak percaya juang selalu serta korban;positif
prabowo tingkat karirnya prajurit komandan kopassus komandan kostrad lalu menteri jabat nama mantu soeharto jabat nama calon presiden tidak usah ngayal apalg ngeyel bangun siuman buka mata terima nyata walo nelen ludah;positif
sek rela bu sus dadi menteri maneh;negatif
kabnet balas jasa kata jokowi kepingin ramping birokrasi nyata lbh gemuk gemuk pmpinan mpr orng kabinet menteri wamen orng anggar rumah dinas gaji tunjab staf ajudan anggran rumah tangga banyak mk apbn gemuk hbis dibgi rata;negatif
