text;category
dukung jokowi harap konsesi puas jago masuk kabinet satu presiden bukan alat muas paham pamrihwan kedok rawan lihat pasca kapling kuasa;positif
pak nadiem makarim jadi menteri didik moga biaya didik depan diskon besar bayar gopay;positif
menteri jokowi baris menteri ekonomi dominasi politis turun kualitas potensi konflik penting;negatif
sangat bagus perintah bapak presiden menteri wamen sering ecek lapang solusi baik spy benar tahu kondisi riil lapang tsb moga depan jadi tradisi etos kerja baik maju bangsa cinta;positif
terima kasih pak kenan gabung sedia jadi menteri tahan kabinet kyai maruf rupa bukti pak prabowo milik rasa nasionalisme tinggi patriotisme sejati tuju indonesia maju adil makmur martabat;positif
pks beri sempat jokowi atur internal rencana kerja kabinet indonesia maju;positif
orang nu banyak kabinet jokowi misal prof mhfud md wapresnya nu menagnya jendral yakin pak jkowi tau ada sekarang butuh orang apa;positif
syarat apa laku jokowi dukung walaupun angkat menteri culik kan abang;negatif
bu sus copot tugas jadi menteri oktober tahun selesai baik;positif
selamat sukses;positif
rasa nyaman statement pak menteri agama fr soal beliau menteri agama sluruh agama fokus radikalisme intoleransi pangkal utama sgera usul;positif
selamat pak jokowi menteri selamat jalan tugas;positif
mampus lu sekolah ajar ngoding nadiem makarim tri;negatif
selamat atas lantik bapak nadiem anwar makarim menteri didik budaya periode selamat kerja bangsa negara tunggu darma bakti;positif
senang banget orang hebat visioner masuk jajar menteri pak wishnutama erick thohir bang nadiem makarim moga inovasi maju negara;positif
nadiem makarim didik lingkung islami istri katolik anak baptis jadi model didik depan cang model sekuleristik paralel deradikalisasi kemenag hasil generasi milenial sekuleristik th depan moga jadi;negatif
imo krna didik masuk paling masalah besar negeri beliau anak baru terlalu berat kasih tanggung jawab gituklo lantik menteri invest bumn mungkin pebih krna beliau asal bidang ts;negatif
harap besar sama nadiem didik indonesia walaupun didik bukan bidang;positif
guru zaman mendikbud nadiem makarim anak sekian ajar hari jangan lupa pr kerja iya bu guru terima kasih banyak buuu menit kemudian ibu sini kasih ibu bintang dulu aplikasi;positif
moga segala bentuk service gojek diskon ajar mahasiswa nadiem makarim mendikbudnya;positif
klaim menang jokowi hanura kecewa kursi menteri;negatif
maaf pak jokowi nadiem makarim founder gojek bukan ruangguru jadi mendikbud;negatif
tuju mungkin niat jadi menteri baik nkri tuju bantu presiden bidang tahan;positif
moga makin maju susun kabinet presiden jilid ii;positif
bicara hasil ria bita bangga jokowi pakdhe tiba enok nyeplos pakai ngegas aku pacar kak ethes padahal maksud kaesang;positif
spesial pak nadiem makarim good luck tantang baru moga kemendikbud gi makin gerak arah lebih baik tabik;positif
beneran lo hari erick thohir jadi menteri saham kuat pasar reaksi positif posisi menteri hubung ekonomi isi teknokrat paham benar soal ekonomi alam;positif
terobos hebat pak puluh tahun pakem menteri agama jatah nu muhamadiyah menteri didik sehat buat presiden milik batas pilih jadi luar sosok lebih tepat;positif
turut prihatin knapa ibu ad kabinet jilid ibu sdah bnyak mngajari ttang bagaimana kta bshabat alam trimakasih ibu tlat mnjaga laut;negatif
baru wajib rangkul swasta dongkrak investasi moga peluang investor baru tuk investasi indonesia;positif
banyak kecewa atas pilih ibu sus pudjiastuti jadi menteri kkp apa nasib ikan lobster tang;negatif
jokowi milih menteri si den grasak grusuk pling sibuk ocehanya des;negatif
bangga lihat sikap bapak prabowo subianto selamat tugas pak menteri tahan republik indonesia;positif
selamat sukses lantik bapak abdul halim iskandar menteri desa pdtt ri moga berkah amanah terima kasih jokowi;positif
buang idi ambil jokowi mana jabat jadi menteri pulak apa kabar urus idi bagaimana nasib kalian;negatif
jokowi umum menteri baru ihsg malah loyo lewat;negatif
knapa kecewa rasa dianggep pak banyakpejabat tinggi baru lantik unsur nu misaaal whis nu tama menteri pariwisata siti nu rbaya menteri lhk st burha nu ddin jaksa agung;negatif
kan tagar baru tolak prabowo menteri jokodok;negatif
nadiem makarim jadi menteri didik see ruangguru zenius bakal jadi decacorn apa enggak;positif
aku senang segar laku jokowi kabinet baru menteri tani bukan ipb menteri agama bukan nu menteri didik bukan muhammadiyah siapa tau beneran bikin seger;positif
bu sus lanjut jadi menteri;negatif
sedih bu sus jadi menteri;negatif
jokowi manusia bohong komposisi kabinet indonesia maju parpol kalang profesional nyata porsi menteri parpol profesional sama besar orang menteri parpol orang dri profesional satu kaum milenial usia thn bawa angkat jadi menteri;negatif
wah lumayan kaget lihat susun menteri nadiem mstinya jadi menkominfo kali trs bu sus jadi menteri kkp;negatif
selamat buat menteri kabinet indonesia maju pilih bantu bapak presiden ingat pesan bapak presiden visi misi menteri visi misi presiden wakil presiden super banget;positif
bu sus jadi menteri;negatif
justru muhammadiyah apresiasi jokowi tunjuk prof muhadjir effendy menteri koordinator bangun manusia budaya;positif
pbnu protes angkat fachrul razi jadi menteri agama presiden jokowi fachrul razi sendiri ban ada protes;negatif
ken bu sus tetap jadi menteri;negatif
bu sus dah ngak jadi menteri laut;negatif
bu sus jadi menteri;negatif
aboe bakar al habsy ragu kompetensi nadiem makarim jadi mendikbud;negatif
kadrun stress naikin tagar saking stress lupa menteri bantu presiden nama pembokat tetap pembokat;negatif
buat nyiyirzen parabowo jadi menteri jokowi alias bantu presiden ayo introspeksi nyiyir terus mending pikirin besok dapur tetap ngepul ngak segi hitung untung dukung menang jatah menteri;positif
dua airlangga hartanto ketua belum mantan menteri industri periode dua beliau angkat pak jokowi jadi menteri ekonomi wah mantap;positif
tarik ketua panitia siapa yaa om wishnutama pak erick jadi menteri bung sandi malah pssi;positif
isi hiks aku mau bu sus tetap jadi menteri;negatif
lihat bapak jokowi hebat keren viral jadi menteri dukung sabar sabar;positif
nadiem makarim mendikbud mood;positif
selamat pak prabowo subianto resmi jabat menteri tahan indonesia masa bakti moga indonesia makin kuat;positif
calon menteri bacot gagal crottttt;negatif
baru lantik;negatif
harus kemarin jadi menteri pariwisata menteri kreatif bikin orang tonton video lebih ken jalan jalan domestik banding luar negeri jadi gimana hehehehe;negatif
rawan pro jokowi bubar kecewa prabowo menhan jatah menteri;negatif
yunarto sebut prabowo jadi menteri jokowi transaksi politik bukan negarawan;negatif
mungkin pak jokowi kali pny timbang sendiri jadi libat nu muhammadiyah isi menteri;positif
huhu bakal ngelupain bu sus banget deh pokok;negatif
keluarga besar pt amka persero ucap selamat sukses bapak erick thohir menteri bumn kabinet indonesia maju selamat pimpin keluarga besar bumn dukung bangun;positif
nangkap orang menteri bukan polisi;negatif
pak mau bu tetap jadi menteri laut jomblos bpk terima kasih;negatif
selamat atas lantik bapak menteri laut ikan ri ppb provinsi sumatera selatan;positif
jangan kalimat tuju gabung orang jadi skeptis perintah ikan sempat menteri pilih kerja nyata lebih baik hasil gimana;positif
tarik lihat susun kabinet baru pak heheheu;positif
selamat atas lantik gus halim menteri desa pdtt moga amanah selalu;positif
soal nadim makarim urus bidang didik sikap sama bu sus tunjuk menteri kkp pesimis nyata justru kerja bu sus luar biasa moga nadim;positif
kuat doa syukur lantik kabinet baru jalan sukses;positif
selamat pagi selamat kerja menteri kabinet jokowi moga amanah laksana tugas ngerti jangan iya iya;positif
selamat sukses atas lantik bapak halim iskandar menteri desa pdtt perintah bapak ruf;positif
baru beberapa hari lantik menteri panas itu kerja semangat pak prabowo nkri butuh bapak moga amanah;positif
masalah pro jokowi jangan terlalu fanatik banget dah jadi orang;positif
pak prabowo jadi menteri pak jokowi jadi indonesia negara daulat aman damai sejahtera segani negara negara;positif
grup keluarga rame bahas kabinet jokowi awkward apa ujung pak prabs kerja satu tim sama jokowi kemaren heboh galak bener kasih dapat;negatif
selamat pak nadiem makarim jangan lupa jajanin pakai gopey;positif
pak wishnutama pak nadiem makarim jelas skg pariwisata ekonomi kreatif pegang tang dingin banget contoh net ica isi artis luar ag kemaren pak tito karnavian pak luhut yasonna laoly siapa dah yutuber bang;positif
airin otak lu memang waras banyak rakyat kecewa menteri gagal kerja jelek waktu jadi menteri kabinet jilid tahan kan malah jokowi mau pakai orang hebat duduk kabinet krja;negatif
selamat sukses mas erick thohir menteri bumn ri moga allah swt beri bimbing tunjuk aamiinsalam hormatandi faizal jollongketua bidang majelis nasional kahmiwakil ketua umum eksponen rawan alumni hmi jokowi maruf;positif
selamat tugas bapak ibu menteri;positif
birokrasi pangkas eselon dibanyakin wamennya buat aku dagel;negatif
tuhan kati pak selamat jalan tugas tanggung jawab menteri moga amanah;positif
orang asli papua jokowi menang bagi menteri apa lo nyuruh den abu janda nyuruh;negatif
aku sedih bu sus jadi menteri apa gimana;negatif
beda banget say dl gaul kadrun sekarang gaul presiden menteri naik derajat jokowi;positif
alhamdulillah pak jadi menhan selamat kerja presiden menteri moga indonesia segera maju jadi lumbung pangan dunia rabbal alamin;positif
kerja bu sus terlalu roket imbang menteri hampir liat kerja ngapain;negatif
mentioned tutup jalan aji ulama larang berceramahketika ulama diusirketika aji bubar ulama fitnah masjid label radikal roh label radika lketika semua menteri teriak radikal radikal;negatif
top markotop menteri didik baru;positif
lalu gimana menteri rasa presiden;negatif
selamat bapak abdul halim iskandar atas lantik menteri desa pdtt transmigrasi ri periode;positif
baru sadar kabinet jokowi sekarang kaga wiranto;negatif
dukung pilpres lalu terima beliau tangan buka beliau tamat lahir beri beliau sempat jalan tugas tri kabinet indonesia maju cipta satu satu indonesia;positif
paro menteri wamen kabinet jokowi keluarga kroni turun jabat usaha orba;negatif
selamat pak prabowo moga jalan tugas baik jadi menteri tahan;positif
apa alas bu sus pujiastuti lgi pakai jadi menteri salah tlah mnyelamatkn triliun kkayaan laut apkh mau dbiarkan kmbali mnjadi obyek pncurian nelayan asing paling bu sus dberi ksmpatan lgi;negatif
aku rasa malah pak jokowi minta pak gabung kabinet beda golong kali setujuuu adi;positif
sayang banget bu sus pilih jadi menteri bangga sama beliau;positif
selamat bapak abdul halim iskandar atas masuk kabinet menteri jokowi maruf jadi desa pdtt transmigrasi ri moga jadi rahmat masyarakat desa;positif
ibu kabinet sekarang ibarat orang pacar sayang sayang malah tinggal pergi miss ibu pak bagaimana pak patah hati pak hiks;negatif
kabinet kerja jilid tarik banget;positif
presiden joko widodo lantik wakil menteri kabinet indonesia maju benar kursi kuasa simak sama mantan timses jokowi maruf erlinda;negatif
sertijab menteri kkp sus pudjiastuti edhy prabowo yakin;positif
nanti apa buat nadiem makarim dunia didik bakal kena bijak sa melotot dulu;positif
bolak balik liatin daftar menteri nama bu sus sus party emang;negatif
percuma antem fans kubu gataunya pak prabowo jadi menteri capek deh;negatif
jelas jalan karirnya sebut sangkut paut sedikit agama lantas apa buat jokowi berani dobrak stigma amanat jabat menteri agama fachrul razi;negatif
bila perlu menteri wamen abujahannam jadi wamen;negatif
selamat atas lantik gus abdul halim iskandar jadi mendes pdtt periode kabinet indonesia maju damping desa siap awal implemendasi uu desa;positif
selamat kerja kabinet jokowi maruf;positif
wajah lama daftar menteri kabinet jokowi main lama gaya lama basi;negatif
bu sus mana pak masuk kabinet;negatif
lihat dulu menteri baru kerja baik copot sesuai janji pak panggil kambali bu susitapi harap pak menteri baru kerja baik;positif
ambil positif mungkin nilai mega agus tahap mula jangan paksa jadi menteri masuk dunia politik juga baru kemaren sore jadi menteri punya alam kemanpuan atas rata rata politikus kawak bukan bapak;positif
selamat sukses bpk abdul halim iskandar angkat menteri desa bangun daerah tinggal transmigrasi periode moga amanah;positif
bu sus jadi menteri lagiii hing;negatif
sangat sayang bu sus jabat jadi menteri laut ikan terus doi ngapain sibuk nenggelamin sobat ambyar move;negatif
wah menteri baru komandan langsung harga baru selamat sukses selalu;positif
nadiem makarim diri gojek arah jangan sejak lulus sma smk kawan daerah lanjut didik tinggi susah biaya mahal moga sukses;positif
moga depan young talented ministry culture education pak nadiem makarim official lebih jago olah dana didik teliti jadi wujud lebih nyata send also delivered kata pak jokowi;positif
selamat buat menteri pilih olah bapak bantu beliau pak ma aruf moga jalan amanah baik baik maju bangsa indonesia lebih baik kabinet indonesia maju selamat khusus pak;positif
tito jadi menteri bukti polisi bantu menang jokowi pilpres duga kan macam tanda kutip balas jasa pak tito jasa ikut menang jokowi pilpres lalu;negatif
berani perintah kabinet indonesia maju tangkap orang biadab dana kompak hina ulama perintah khusus mereka sebab indonesia pecah belah;negatif
bu sus ilok tembung boso jowo pandang baik justru banding balik jadi citra baik menteri koboi bu sus heuheu;negatif
soal susun menteri si weewee cuma bocor doank rapi baru serahin parte ngarti boneka kagak seh;negatif
jokowi aku hebat rencana mengeksekuasi kabinet mulai menteri hingga wakil menteri semua timbang baik seksama;positif
dulu pak prabowo pernah bilang lulus sma bakal jadi ojol sekarang menteri didik mantan bos gojek;positif
banyak nama nama baru pak prabowo menteri tahan pak wisnutama menteri pariwisata wahhh wahhhh keren;positif
rakyat doa moga bapak presiden kabinet ikan sehat mudah jalan perintah aamin;positif
sangat sayang masuk jajar kabinet indonesia maju padahal prof banyak korban jokowi;negatif
wiranto kemarin jadi menteri elit emg langgar hukum berat lain cuma;negatif
gerbong partai serta sluruh isi tlah dipertaruhkanludah cecer bersih jilat lgapadaya akhir apa moga sisa ucap terima kasihyusril ucap selamat jokowi maruf atas bentuk kabinet baru;positif
seru banget nadiem makarim mendikbud tidak tau seru;positif
sory bro aku dukung jokowi kaleeeee ane kecewa masalah kabinet kerja jilid;negatif
congratulation pak nadiem makarim menteri paling muda susun kabinet baru benar benar hasil cipta standar mimpi anak indonesia good luck sir cc bentar lg pny ketua baru;positif
pak provinsi menteri cuma bas tambah menteri bagi partai bagi profesional yakali dah wakil semua provinsi;positif
mungkin baru kali tinggal menteri rasa sakit bangettt;negatif
selamat atas lantik kabinet pres jokowi jilid ii moga semua amanah jujur buat rakyat lebih sejahtera cerdas jangan lupa pasang niat ikhlas doa maha kuasa semua selalu sehat semangat manfaat yh;positif
baik momen indah prabowo tani didit lantik jadi menteri;positif
bu sus gjd menteri pensiun umur mau beli boat harga berapa annuity payment;negatif
bu sus jadi menteri;negatif
baru satu menteri kritik mentionnya kagak enak gimana menteri;negatif
personally aku benar tuju tama jadi menteri tadi bahas soal departemen bekraf;negatif
pak nadiem makarim jadi menteri didik budaya timbang apa pak;negatif
pak jokowi bu sus ndak ikut kabinet maju padahal hasil kerja bu sus nyata lo pak;negatif
kemarin caci pak prabowo gara deket pak jokowi teriak nyesel dukung pindah haluan mau dukung gilir sekarang jadiin menteri puja apa yakin pak prabowo mau maju;negatif
selamat pak menteri;positif
pak ibu sus ikut kabinet bapak aku sedih;negatif
sedang sinar indonesia lalu jegal jadi menteri apabila bu sus jadi menteri dua kali mungkin jadi ancam besar buat dunia politik;negatif
adduuuhhh menteri sayang masuk kabinet jokowi marup jilid ii padahal kerja bagus patut acung jempol;negatif
mungkin presiden trauma menteri belum jerat;positif
peduli presiden jokowi eksistensi pemuda perlu ragu salah satu jelas kitq lihat pilih menteri wakil menteri kalang pemuda pemudi keren;positif
akhir waktu tunggu usai kabinet indonesia maju bentuk oposisi jadi oposisi awal kerja kabinet argumentasi bukan sentimentansi selamat kerja bapak serta jajar kabinet;positif
kemarin poto kabinet indonesia jilid kang foto minta semua nggandeng pasang masing semua iya iya kanya tuh kang foto aksi foto jadi aneh pasang pak prabowo kasat mata merinding stad ngeri bet dah;negatif
kabinet jokowi jilid rame narasi saling adu tumpang tindih sorak ngedumel bomat banyak tanya sedikit jawab kabinet coba bagi harap posisi wakil menteri mungkin hanura psi pbb perindo rakyat cuek seperti;negatif
salah satu cara jokower tutup luka pak prabowo masuk kabinet;negatif
ampun kali pak main main menteri keren keren sumpah moga tanda indonesia baik tinggal doa;positif
selamat sukses atas pilih lantik abdul halim iskandar menteri desa pdtt periode moga amanah;positif
beberapa kali bikin soal nama menteri prediksi tepat lewat mungkin banyak peduli soal menteri jujur mamih baru ngeh menteri tahun sering dengerin papar bagus moga banyak bagus benerannya;positif
jatah menteri gitu bang padahal darah darah;negatif
dar prediksi perihal menteri laut edhy prabowo kurang cekat trus copot bu sus naik jadi menteri;negatif
nadiem makarim jadi mendikbud cocok harus menristek wishnutama jadi menpar banget;negatif
pak rakyat indonesia bu jabat menteri kkp rasa lebih baik beliau bidang;negatif
yups sama bu sus kerja nyata mungkin pak jokowi tuju ajak bu sus kabinet kali penting sama dukung pak jokowi jangan saling cela hujat sorak sorai tengkar;positif
bbc news indonesia wakil menteri kabinet jokowi kompromi politik boros anggar;negatif
tuh baru jadi menteri koordinator belagu;negatif
bakal lama hidup tuh menteri laut baru paling bulan kena reshuffle;negatif
hadir diri gojek nettv kabinet jokowi jilid ii rupa respon positif perintah hadap revolusi industri;positif
ucap hasbunallah wanikmal wakil nikmal maula wanikman nasir atas komentar menteri baru utama menkopolhukam menag islam ustadz aji masjid entah berani sentuh agama;negatif
bu sus aku harap depan ganti reshuffle kabinet moga ibu calon menteri bagi mana aku harap sekali ajaib;positif
juang bangun bangsa mesti kabinet kursi menteri kabinet batas moga pak jokowi baik baik sehat bawa indonesia maju indonesia ormas byk kiprah cara masing bangun bngsa kecewa kalo terus kontribusi;positif
pak jokowi menteri habis lantik langsung bolos kata ngantuk pak;negatif
selamat tugas wakil menteri desa pdtt baru bung desa indonesia;positif
menteri agama background agama suruh concerned issue radicalism intolerance entah apa rasuk;negatif
bukan masalah mumpuni rasa menteri kerja sendiri bawah naung menteri banyak kyai nu ambil buah putus kerja masuk bawah sich lihat kerja dulu;positif
loe aku harap henti deh pakek dikotomi dukung jokowi vs dukung prabowo dua kabinet ngapain adu;negatif
erick thohir jadi menteri bumn cemerlang sekali karier;positif
selamat sukses pak menteri laut ikan kabinet indonesia maju;positif
pak menteri nyanyi baru lagu nyanyi mash lagu lama kabinet ubah arah bijak ubah seyogyanya bantu lbh cerdas mmbaca arah baru kebijkn politik periode dua;negatif
walaupun bu sus jadi menteri tetap makan ikan;positif
selamat atas lantik bapak halim iskandar menteri desa pdtt periode moga amanah;positif
selamat kerja optimis yakin nama masuk menteri susun kabinet indonesia maju lihat komposisi terobos baru sangat sayang beberapa nama masuk pak matang prtimbangannyamari kawal kritisi;positif
puas susun kabinet sekarang mang hak presiden kt kecewa pilih mas budiman mas abdul karding marruara sirait kh maman;positif
selamat tugas bapak menteri gus halimsemoga desa lebih maju depan;positif
kabinet baguskamis october dahlan iskan puji susun kabinet baru arti puji susun presiden joko jokowi widodo muas semua orang semua;positif
optimis sama kualitas didik indonesia tahun depan tau nadiem makarim menteri yaaaay;positif
sii mata sll ngeliat rhoma irama jadi menteri pak jokowi hahahahaha;negatif
aku pikir pak angkat jadi menteri agama nusantara alhamdulillah jilat banyak singkir;positif
sayang bu sus tidak jadi menteri padahal rapor beliau paling bagus huhu;negatif
pikir positif gitu aku inget bu sus dulu pernah bilang cuma mau tahun jadi menteri lalu undur diri mungkin beliau tawar jadi menteri mau;positif
momen bagi berita pagi hari dian savitri hadir nadiem makarim kabinet harap bawa ubah besar ekonomi digital;positif
ketua dprd kota bekas harap kabinet jokowi maruf mampu bawa ubah;positif
tuju kabinet bapak menag pak;positif
sedih pak tito seragam polisi tetep bakal support kabinet jokowi;negatif
emang kl nu jadi menteri agama kan kader nu bu ida fauziah menaker fatayat nu presiden pilih menag militer alas sendiri menteri agama semua agama bukan islam;positif
selamat tugas moga amanah amaliah istiqomah letjen tni purn prabowo subianto menteri tahan;positif
bismillah tahun depan makin nyaman atine makin makmur selamat kerja pak sama kabinet indonesia maju;positif
kader nu khusus menteri agama selalu korupsi bikin malu nu mungkin pak kiyai maruf gerah malu jadi nu sabar dulu lima tahun depan rakyat dah lupa soal kader nu menteri agama koruptor baru pilih;negatif
selamat kerja presiden kabinet indonesia maju;positif
selamat pak nadiem makarim smga didik indonesia majuu;positif
usah repot nyari orang radikal pecah belah bangsa tinggal cyduk nama kumpul sejak pak jadi menteri baru jelas nampak munafik;negatif
selamat atas tunjuk bpk edy prabowo menteri laut ikan ri moga lanjut lengkap kuat program jalan menteri sus;positif
indonesia sekoga lebih baik;negatif
moga anak anak sekolah tahu aamiinwah nyata nadiem makarim istri nikah beda agama;positif
terima kasih buat ibu atas kerja kabinet kerja ibu pasang kerja level tinggi moga ganti ibu lebih kerja ibu takut kolaborasi mafia cc;positif
rasa bu sus capek jadi menteri pernah bilang selesai periode nah mungkin beliau memang lanjut si edhy siiih bgsddd;negatif
ngapain protes kalang ahlul sunnah wal jamaah beda agama syaa allah amanah asal bukan orang pro syiah lgbt kayak fine fine;positif
yakin bawah komando bp menteri ikan indonesia makin maju kt kawal visi misi bp presiden;positif
cuma asa legaaa adem dengar pidato pak menteri agama baru moga beliau jadi hidup antar umat antar anut agama jadi lebih damai lebih harmonis sama sama bangun indonesia maju;positif
nama keren erick thohir sama wishnutama nutupin nama menteri jelas moga negeri baik;positif
bu sus jadi menteri;negatif
icw siapa kgk kontribusi sama sekali minta atur menteri mundur;negatif
bapak sangat bijak beliau lantik nadiem makarim gojek co founder bukan menteri digital economy bisnes menteri ajar moga future belia indonesia lebih ramai arah digital economy nadiem lulus brown harvard;positif
salut atas putus pak jokowi pilih nadiem makarim menteri didik budaya moga maju didik indonesia program bijak terobos keren masyarakat jadi;positif
kontras kecam angkat prabowo jadi menhan;negatif
jelas musuh radikalisme atas radikalisme lalu kemenag bas agama punya kapasitas apa si fachrul razi menteri agama;positif
moga buzer behentilah begentayangan;positif
manuver kabinet jokowi kejut sekali lebih kejut menteri kkp lanjut moga pak edhy jadi tri laut ikan jadi lebih baik;positif
keren plot twistnya pak jokowi sang rival lama periode milu sekarang jadi bantu moga menteri pilih amanah emban tugas;positif
aku monangis bu sus tidak ada kabinet menteri;negatif
bu sus kalah sama menteri macam yasonna laoly jelas korupsi tetep lanjut;negatif
kapasitas nadiem makarim tanya effendy gazal kasih waktu kasih waktu walaupun pikir belum nadiem lebih tepat tempat menteri pemuda digital kreatif;negatif
banyak pr nanti nadiem makarim kemdikbud sanggup bukan sekadar kursi menteri duduk mas nadiem meja tumpuk kerja rumah depan selamat kerja nadiem;positif
selamat emban amanah bapak nadiem anwar makarim menteri didik budaya kabinet indonesia maju periode;positif
menhan rasa islami baru menteri;positif
menteri wakil menteri semua gaji liwat apbn pajak rakyat bayar pak prabowo erick thohir memang kaya awan punya hak paten mungkin memang terima gaji liwat apbn boros apbn wallahu lam;negatif
public selalu ingat kenang sejarah konsistensi orang menteri laut ikan ri bu sus pujiastuti jaga laut ri;positif
ngeliatin formasi menteri baru ulang kali nyata emang tidak ada nama beliau sedih banget;negatif
ibu menteri paling hebat dedikasi prestasi hilang kabinet periode ii pak jokowi ibu sus jadi seru tiada ritual tenggelam kapal curi ikan sangat fenomenal jasa prestasi ibu pernah hilang ingat bangsa;negatif
selamat atas dilantikanya gus abdul halim iskandar menteri desa pdtt kabinet jokowi maruf;positif
kabinet;negatif
terima kasih pak menteri atas segala dedikasi lama selamat tugas bapak baru;positif
selamat bapak nadiem anwar makarim menteri didik budaya republik indonesia terima kasih bapak prof mohamad nasir ph atas dedikasi abdi lama;positif
sus pudjiastuti kembali menteri kkp pak;negatif
pulang sambut ribu warga pangandaran ribu warga masuk ajar sambut datang mantan menteri laut ikan sus pudjiastuti pangandaran warga bentang spanduk poster isi ucap selamat datang;positif
bos grab indonesia ucap selamat nadiem makarim;positif
damping desa kab mesuji ucap selamat atas tetap gus abdul halim iskandar menteri desa pdtt kabinet jokowi maruf periode;positif
kecewa gww si raja antoni jadi menteri agama;negatif
selamat bapak edhy prabowo menteri laut ikan sukses terus bapak;positif
menteri tahan tahan sendiri semangat pak prabowo aku;positif
selamat kabinet indonesia maju resmi lantik kemarin paling semangat sama mendikbud nadiem makarim sama menhan prabowo subianto siapa menteri;positif
moga indonesia jadi lebih baik;positif
warga dayak masuk kabinet jokowi maruf sekjend gera dayak nasional kecewa;negatif
aku senang banget nadiem makarim jadi menteri didik ntah cium hawa positif ubah didik indonesia biar lebih luas pandang didik;positif
fachrul razi jadi menteri agama pbnu kiai daerah kecewa katusba media berita inspiratif percaya menteri agama islam pak jokowi kabinet indonesia maju rabu oktober;negatif
edc apa cuma aku sama bijak menteri didik baru didik tinggi bawah naung kemendikbud;negatif
tuju pak presiden cegah jauh lebih baik murah obat otomatis biaya sehat jauh lebih murah pak presiden pilih orang tepat menteri sehat wujud visi misi bapak;positif
selamat datang pk menteri pdtt kemendes baru moga bawa indonesia lebih maju;positif
selamat sukses gus abdul halim iskandar menteri desa bangun daerah tinggal transmigrasi ri desa bangun indonesia;positif
iklan film sus susanti love all tayang besok otak keren ibu sus baru selesai jabat menteri kkp buat film aku bodoh emang;positif
anda menteri baru mudah ucap kata radikal radikal htei khilafah luka umat islam mayoritas bangsa baik;negatif
tau bu sus memang cuman pingin satu periode kerja jadi menteri beliau sendiri minta periode beliau lengser;negatif
doa dahlan iskan nadiem makarim;positif
baru jadi menteri kerja ngaco mending lu jadi tukang sayur;negatif
knapa sedih kecewa dukung presiden ajar percaya orang dukung biar beliau kerja lebih optimal sesuai visi misi bukan dukung menteri jadi jangan salah fokus dukung presiden kerja;positif
kerja bareng prabowo subianto kabinet jokowi mahfud md dulu deg degan pimpin jenderal;positif
iwan fals beri saran tohok soal kabinet baru jokowi;negatif
sakit lebih sakit sakit gigi pamrih ken kursi menteri politik gaya baru sebut politik pamrih baru kali dunia politik pamrih pamrih jangan ikut politik;negatif
semua final maruf maju nkri global depan masarakat pantau rasa bagaimana kerja menteri jokowi jilid beres langsung khotbah kritik moga nkri lebih maju;positif
dukung prabowo terima prabowo jadi menteri alas level jadi menteri harus presiden lawak orang yaaak;negatif
hidup kabinet indonesia maju selalu tunggu hasil kerja becus kerja bantu pak jokowi segan presiden pecat sekalipun menhan;positif
nadiem anwar makarim mendikbud buat terobos signifikan kembang sdm siap sdm siap kerja link match didik industri;positif
selamat atas lantik bapak menteri desa pdtt periode selamat tugas wujud desa lebih maju;positif
bu lanjut kabinet jilid padahal harap banget ibu msih tetap jadi menteri banyak iklas ibu jadi menteri;negatif
maaf pak kecewa ibu masuk kabinet bpk lg;negatif
sedi akutu bu sus tidak jadi menteri;negatif
piawai politik kelas tinggi hebat pak pilih tentu kabinet salut atas legawaan negarawanan pak jadi menteri tahan;positif
selamat kabinet indonesia maju;positif
tanda jokowi anti korupsi banyaak nama menteri baru jokowi urus kpk rusa buku merah mafia sapi ungkap;negatif
kecewa berat coach ahok kabinet kerja pak jokowi;negatif
livebersama prof siti zuhro lipi amat politik topik kabinet jilid selamat kerja kabinet baru;positif
nadiem makarim aku lebih cocok tempat bidang ekonomi kreatif umkm;negatif
taruh harap besar mendikbud millenial maju dunia didik indonesia baik administratif bentuk karakter pemuda aset bangsa;positif
bahlil aktif aksi bella agama emang juang islam tulen mungkin angkat jadi menteri hebat emang presiden;positif
selamat sukses menteri desa pdtt moga amanah amien;positif
sekarang bu sus tetap jadi menteri hati masyarakat tentu sayang beliau;positif
sya trmsk orang sdkit kecewa pak bnyk menteri sesuai tmpt;negatif
presiden joko widodo hormat lama jadi presiden pilih periode sama sekali wakil orang kalbar kabinet jadi menteri pak jokowi pandang orang kalbar belah mata;negatif
moga kabinet sekarang jadi kurang goblok goblok rda mustahil;negatif
nadiem makarim ceo gojek dadi menteri tahun depan ceo sing profesi dadi dokter kae dadi menteri;negatif
rasa heran kabinet terima kasih pak man pak bu sri mulyani sisa buang laut;negatif
bu sus gajdi menteri lg tidak apa jadi mentari;negatif
apresiasi baik mas nadiem makarim akademi unila;positif
nyangka menteri bagus bu sus lanjut;negatif
aku rasa malah pak jokowi minta pak gabung kabinet beda golong kali setujuuu adi;positif
kaget nadiem makarim jadi mendikbud prabowo masuk jajar kabinet terus awan jadi menkes wow wow;positif
pernah se excited lihat umum nama nama menteri edian pak jokowi lawan pilpresnya jadi menteri big salute pak prabowo mentingin ego wujud nkri satu bahasa;positif
selamat tugas jendral moga betah kabinet jokowi jilid ii memang beaassstttt aku pada;positif
iya prediksi calon menteri nyata satu masuk;negatif
