text;category
sabar kecewa kader masuk kabinet pbnu jokowi kualat;negatif
selamat gus abdul halim iskandar atas lantik mendes pdtt kabinet indonesia maju periode bengkulu tengah;positif
selamat nadiem makarim mendikbud baru tunggu inovasi rubah sistem didik arah lebih baik tentu tingkat kualitas sdm indonesia tulis;positif
kan kata kau sekarang prabowo angkat jadi menteri tahan berani pbb tekan manusia kau teman opm rasa sakit luar biasa keluarga kau medan baik kau bicara baca dulu sejarah kopassus lawan gam biar ngerti kau ngeri;negatif
sumpahhhh pak keren banget dah selamat kerja pak selamat jalan tugas tugas sama kabinet kabinet bapak moga indonesia lebih maju kembang bawah kuasa bapak love;positif
presiden bahkan lebih tau punya data lebih sampai timbang tahu rakyat biasa harap perlu buat opini jk ibu sus jadi menteri bearti pak jokowi dgr suara rakyat;positif
tuju kata tutup pak presiden ringkas prestasi kerja menteri siap ganti mantap close statement;positif
bu terima kasih buat tahun ikut sedih ibu mau lanjut kabinet kerja pak jokowi ibu nyentrik ibu gaul love bu sus;negatif
lubuk hati paling ucap terima kasih mulia ibu sangat kecewa dengar berita ibu ada kabinet pak aku menang untuk ibu lebih tangis ibu kandung;positif
walaupun kecewa nama menteri pilih jokowi kabinet hari percaya nama nama tetap jauuuhhhh lebih baik nama nama calon menteri umum prabowo bila menang pilpres tempo hari;positif
bu sus masuk daftar jajar menteri bu sus rugi sama sekali malah idonesia bakal rugi hilang sosok bu sus;negatif
abdi republik jadi menteri bukan contoh pak beliau posisi mana;positif
pak mohon kembali ibu kabinet ibu sedia mau apa indonesia butuh jabat beliau pak;negatif
tetap menteri bumn baru saham usaha bumn respon positif semua asyeeek;positif
sedih bu sus jadi menteri lg;negatif
masalah partai oposisi kabinet bapak menteri kelas ibu sus ganti bapak sehat;negatif
terima kasih ats waris bakti ibu laut indonesia slm kkp tahun belakang indonesia akn mctt sejarah pernah menteri perempuan handal tenggelam kapal curi ikan moga pak sma sprt dulu;positif
pdi juang ucap selamat atas lantik kabinet indonesia maju presiden joko widodo jokowi kh maruf;positif
partai demokrat hormat putus politik presiden jokowi serta partai demokrat jajar perintah kata sekjen demokrat hinca panjaita;positif
tentu pak jokowi punya timbang matang kait rakyat harap team bantu pak jokowi solid capai target realistis banyak utama hasil banding populer program usah janji isoke;positif
nyemplung kolam bukan strategi nama bunuh diri menteri bantu bantu manut sama atas denger ceramah babeh pernah ceramah tahun jangan jadi amnesia gara gara cinta buta;negatif
mantan menteri tahan jenderal tni purn ryamizard ryacudu ucap selamat ketua umum partai gerindra prabowo subianto percaya lanjut tugas menteri tahan periode;positif
tepat satu senang hati smua pndkungnya cuma prlu catat kritisi komposisi kabinet jilid ii lbh ujud patuh bpk jkowi trhdp kpentingan kendara politik telah antar beliau mnjdi presiden bukan trhdp kpentingan nasional;negatif
trkait bimo mnilai sikap tum gerindra prabowo subianto jauh lebih harga heran jokowi pilih tampung prabowo menteri meski pilpres mrupakan rival lebih hormat pak prabowo punya sikap bu mega lebih hormat sikap tegas kata bima;positif
harap baru komposisi menteri kabinet maju yakin makin bagus;positif
banyak tanya luncur benak publik tatkala sus pudjiastuti angkat jadi menteri padahal tahu kerja bagus prestasi moncer sukses usir tenggelam;negatif
selamat sukses pak tito posisi baru menteri negeri;positif
baru beberapa hari kerja menteri saling saing adu bodoh dpn publik;negatif
baru jadi menteri pasang ancang acang musuh gereja bahas mud;negatif
selamat atas lantik kabinet indonesia maju sama tani jalan reforma agraria jokowi;positif
sedih ibu sus daftar menteri;negatif
alhamdulilah bapak presiden ri lantik menteri indonesia lebih maju depan indonesia lebih sukses allah sama bapak;positif
hendropriyono salah tempat kabinet jokowi;negatif
nahhh giniii dongggggg menteri bumn usaha haill erick thohir;positif
kutip kata pak menteri hewan;negatif
calon menteri didik budaya jalan ngulang ngulang hati habis bungkuk salam pak jokowi senyum kanan salam bungkuk ambil map salam jancuk lapo mbari ngene cukkk;negatif
alhamdulillah semenjak masuk kabinet pak jokowi pak prabowo dah banyak ubah arah lebih baik mungkin dlu pengaruh lingkung teman aj;positif
kabinet kuat sejarah baru indonesia;positif
pertama moga akhir tonton lantik menteri kabinet pakai mewek haru mau ngaku malu deteksi kuat gegara lihat pak ps situ;positif
silah tanya pak sby kata jokowi arti jokowi tahu apa jawab pak sby stlh tawar kursi menteri ahy loe ngerti jangan sok narasi tong;positif
moga kabinet baru bpk jokowi maruf bawa ubah benar baru maju;positif
besok mau dukung perintah langsung bilang radikal ekstremis teroris baru kali menteri agama buruk kabinet paling aneh pernah lihat negeri;negatif
jebak korupsi nanti pak jadi menteri otomatis terus awas kpk kpk jadi alat cegah jadi ri;negatif
alhamdulillah presiden jadi menteri syukur selamat kerja ps;positif
don worry happy lagi bu pak tau apa laku tinggal tunggu kabar kerja kabinet;positif
bu sus beneran jadi menteri;negatif
lucu bangsa hak prerogatif presiden campur kalo sesuai ingin langsung demo mau diri golong tunjuk jadi menteri kerja baik;positif
banyak dukung apresiasi sedia prabowo jadi menteri tau sifat ular suka gigit suka belit;positif
andai pak menteri tahan pulang kayak lantik proses pulang langsung jadi;negatif
terima kasih pak presiden angkat pak jadi menteri;positif
ibu sus enggak jadi menteri jadi seru;negatif
psi masuk kabinet jokowi padahal psi bela mati jokowi menang;negatif
selamat pak fahrul razi menteri agama baru;positif
bayang maksud tempat pak nadiem makarim mantap orientasi terampil lulus akhir jenjang didik dasar tengah anggur konon banyak isi lulus smu smk serap penuh butuh tenaga kerja;positif
haduuuuuhhhh becanda banget susun;negatif
kecewa lihat lantik menteri tunggu depan tv nama bu sus sebut kunjung mudah menteri sekarang ganti bu sus lebih tegas lebih lebih;negatif
mama tetap suka prabowo jadi menteri tahan kata apa apa prabowo disalahin like reading too much political intrigues smh;negatif
alhamdulillah prabowo subianto minahasa suharso monoarfa gorontalo bolaang mongondow zainudin amal gorontalo selamat kerja bapak menteri kabinet indonesia maju;positif
mbah yai abai susun kabinet wong presiden tinggal tanda tangan thok embuh apa isi dokumen apa biasaaaa;negatif
seperti pak jokowi salah pilih menteri harus menteri pilih giat kerja bukan suka polemik;negatif
bu sus masuk kabinet mungkin suka tentang jokowi soal reklamasi;negatif
moga pak salah pilih menteri;positif
bu sus manaa anjing padahal aku harap beliau angkat jadi menteri kecewaa;negatif
chill gamungkin tidak ada terobos bro menteri baru butuh ajar situasi sekarang;positif
idem yaqin akun banyak serbu follower baru lepas motivasi apa jelas pak sekarang pimpin menteri tahan maju terus pak menteri;positif
selamat bung erick jangan omdo yaa;positif
selamat bapak jadi menteri tahan moga tugas bapak jaga negeri beri mudah sejahtera prajurit tni perhati lebih sejahtera;positif
bu moga menteri skg tegas bu sus;positif
moga topik bu sus masuk jajar kabinet pak jokowi angkat diskusi acara bang terima kasih amat sangat bu love hero;positif
menteri pilih rakyat dukung langkah ambil presiden putus tsb timbang matang tugas sekarang awal jalan perintah spy ada jalur;positif
selamat tugas bantu presiden sukses kabinet indonesia maju;positif
selamat atas tetap bapak gus abdul halim iskandar menteri kabinet jokowi terima kasih kpd kepeminpinan sblmnya;positif
harap didik tangan nadiem makarim;positif
din tunjuk mendikbud menag ahistroris;negatif
waduh nyata om dodo selamat yah om menkosaurus menteri koordinator segala urus kabinet jilid sukses om dodo;positif
sedi bu sus tidak jadi menteri;negatif
grab ucap selamat nadiem makarim mantan ceo gojek;positif
rawan kecewa gerindra jatah menteri jokowi;negatif
mungkin bu sus jadi menteri aku senang sbenernya susun kabinwt skarang lihat kerja beliau gimana;positif
selamat kerja pak kabinet indonesia maju nadiem makarim prof pak tito ibu sri pak basuki ibu retno pak luhut semua susun lengkap kabinet indonesia maju jokowi maruf;positif
kader demokrat memang proxi sby orang kabinet jokowi akting sby jadul;negatif
selamat kerja bapak mudah indonesia jaya menteri rasa presiden kental;positif
ohiya baru inget beberapa hari lalu presiden wapres republik indonesia resmi lantik selamat pak joko widodo pak maruf selamat menteri pilih memikil visi misi presiden ri moga indonesia maju buah angan;positif
asik lh kabinet sekarang ibu sus;negatif
pak presiden apa bpk yakin masuk bu sus menteri kp lama laut indonesia perkasa tangan bu sus pak bpk gusar apabila beberapa bulan depan banyak ilegal fishing air indonesia;negatif
kabinet bum kerja nyinyir kata orang awam pintar condong nyinyir gejala ingat menteri bu sus kerja ramai sekali orang ragu hasil kerja fenomenal bungkam semua;positif
patah hati bu sus jadi menteri;negatif
padahal harap erick thohir jadi menpora nadiem menkominfo apa daya diri hanya debu tengah masyarakat selamat menteri pilih moga emban tugas baik;negatif
menteri pesan;negatif
selamat tugas moga amanah kabinet indonesia maju bawah presiden wapres kh maruf moga indonesia jaya tahun depan bidang politik ekonomi;positif
salut buat bapak presiden ri percaya bapak jabat menteri tahan baru kabinet indonesia maju;positif
selamat atas lantik bpk menteri laut ikan selamat tugas bpk suluh ikan bantu prov sumatera selatan;positif
kali mendikbud pak mungkin pak harap ajar indonesia mau pikir kreatif pk menteri cipta lapang kerja bukan cari lapang kerja pr besar moral akhlak ajar pak;positif
kecewa bu sus bu bakar menteri hutan pak yasona laoli pak luhut knapa ganti pakdhe;negatif
selamat kerja menteri kabinet indonesia maju jokowi maruf periode;positif
selamat sukses untuk jendral menteri tahan ri kabinet indonesia maju moga allah swt selalu kuat bapak jalan amanah menang telak akal sehat sumber yt tvonenews;positif
moga baru rangkul swasta tingkat investasi sesuai arah pak mudah peran swasta investasi salah satu pt kcn investor swasta bangun labuh marunda guna apbn;positif
selamat sukses atas tetap gus abdul halim iskandar menteri desa pdtt;positif
selamat pilih menteri tahan selamat tito karnavian mendagri;positif
jadi sakit hati sedih hebat sama ibu sus jadi menteri laut ikan bangga sekali terima kasih tahun kuat indonesia;negatif
sikap leadership tingkat menteri kabinet baru personal menteri inner circle kuat urgent serius;positif
selamat atas pilih bapak prabowo menteri tahan tau gimana pak cara tahan mantan ngechat hai apa kabar;positif
selamat sukses atas lantik bapak edhy prabowosebagai menteri laut ikan kabinet indonesia maju;positif
takut jadi terima kasih ibu ibu sus selalu ingat menteri proaktif rakyat;positif
moga kabinet kerja indonesia maju baru pak indonesia jadi negeri berkah mampu global tingkat kualitas moral intelektual sumber daya manusia;positif
tuju prabowo masuk kabinet ormas pro jokowi pamit bubar;negatif
tsamara dijadiin menteri prnh kan jae janjiin menteri umur thn siapa lg bukan untung prabowo muncul mau jadi menteri jadi partai kecil disingkirin semua son;positif
dahlan iskan puji jokowi menteri esdm isi politis;positif
sadar menteri bumn kerja berat pak erick thohir lepas jabat jumlah usaha milik langkah pak erick thohir patut apresiasi;positif
pak jokowi penuh kejut pak prabowo subianto menhan kejut ikut hari pak tito umum mjd mendagri paling kaget nama jend fachrul rozi tugas menteri agama spontan senyum lebar selamat tugas kabinet indonesia maju;positif
sedih banget lihat nama menteri gada nama bu sus;negatif
apa alas tetap percaya pakde jokowi sya yakin beliau ingin trbaik buat negeri lihat wajah keluarga sja sulit sya prasangka buruk beliau susun kabinet penuh strategi sya salut moga sehat slalu pak presiden;positif
selamat menteri baik pilih presiden bantu bangun indonesia lalu kabinet;positif
harap bu sus jadi menteri ikan siapa coba bakal nenggelamin jomblo suka makan ikaan;negatif
wakil menteri kabinet jokowi kompromi politik boros anggar pakar politik pandang lantik wamen rupa kompromi politik akomodasi penting pendukunganya tolak belakang efektivitas;negatif
banyak kaget faham sedia jabat menteri masuk sendiri;negatif
menteri didik jabat nadiem makarim mantap;positif
pantesan pak prabowo dijadiin menteri tahan beliau mampu tahan serang sendiri nyata team pak;positif
trmksh atas dedikasi ibu sus slma th mjd menteri laut ikan indonesia dipungkiri kiprah berani ibu sus kurang kapal asing masuk ijin pulau indonesia terima kasih ajar jangan nilai orang luar;positif
semua ngambek curhat waktu;negatif
selamat sore jumpa kpk desak ambil alih kasus rusa buku merah polri jokowi lantik wakil menteri bakar hutan banyuwangi hangus bagi cagar alamsimak radio jaring kbr jakarta wib;positif
segenap keluarga besar perum jasa tirta ucap selamat sukses bapak erick thohir menteri bumn republik indonesia periode moga bawah pimpin bapak bumn makin maju jadi agen bangun bangsa;positif
hebat dah nadiem makarim jadi mendikbud;positif
serius nadiem makarim gojek jadi mendikbud mohon maaf aku rasa didik ditanganin sama menteri punya background didik bukan bisnis kalo didik mau dibisnisin sedih banget aku jir;negatif
subhanallah pak mendikbud nadiem makarim;positif
ucap selamat buat pak subianto sebelaum bapak dapat gelar jabat menteri ikan bapak sebauh gelar duta demokrasi indonesia sosok bapak jarang bahak langka indonesia sekali selamat tugas rakyat negara;positif
pribadi sangat happy rencana susun kabinet jokowi susun ubah kabinet nama kabinet harakiri;positif
selamat suksesatas amanah baru menteri negeri ri periode;positif
kaget nadiem makarim jadi mendikbud moga lebih baik menteri kemarin pak bapak jadi menteri soal nama belakagnya sama nama bapak;positif
salam indonesia maju sama kabinet indonesia maju hidup pak;positif
selamat kerja kabinet indonesia maju;positif
seru kabinet menteri bu sus pudjiastuti;negatif
bu sus bukan menterimendikbud pak nadiempak prabowo menhanglhf minna;negatif
selamat abdi ibu pertiwi menteri ri peridoe moga berkah amanah;positif
keren pak menteri;positif
sedih ibu sus jadi menteri harap cukup capable pegang tanggung jwb beri negara perlu orang berani ambil putus benar;negatif
kecewa pak bu sus kerja sangat bagus masuk kabinet;negatif
bu sus pak menteri kkp;negatif
damping desa kec simpang pematang kab mesuji lampung ucap selamat atas tetap gus abdul halim iskandar menteri desa pdtt kabinet jokowi maruf periode;positif
menag pilih pak jokowi memang bijak menteri agama islam agama lagi indonesia bukan negara islam walaupun mayoritas muslim;positif
aku hepi pak wishnutama jadi menteri mas nadiem yaaaa tetep sihhh bu sus gada akutu sedih hilang gacuma aku banyak banget hilang;positif
kecewa sama susun kabinet perlu kecewa jokowi punya tuju ingat dlu henti menteri banyak kecewa iring waktu tau jokowi henti anies memang kerja;negatif
ucap selamat gus abdul halim iskandar menteri desa pdtt kabinnet indonesia maju;positif
pikir pikir susun kabinet jokowi kali putar balik dikotomi area sipil militer militer urus kemenag sipil urus kemenkopolhukam keren;positif
cuma orang gila giur jabat;negatif
sedih masuk susun kabinet;negatif
tetap menteri ndableg tersandra sama partai politik;negatif
sus pudjiastuti nama nama menteri netizen patah hati;negatif
fearless walaupun rintang lewat semua apa hambat nadiem makarim mendikbud ri selamat emban amanah pak nadiem makarim moga lahir didik kualitas indonesia penuh inovasi jaya didik indonesia;positif
okeeh baru pertama kali ahli hubung bos malah jadi mendiknas menteri desa representasi ndeso kuadrat alias nepotisme ala wazni furu iyyah;negatif
selamat pak ahi menteri desa pdtt kabinet indonesia ber moga makin bawa desa makmur indonesia maju;positif
bismillahirrahmanirrahim nawaitu kerja ikhlas abdi kpd ibu pertiwi thn depan insya allah selamat lancar sukses bravo kabinet indonesia maju;positif
selamat sukses gus atas pilih jadi menteri desa pdtt presiden periode;positif
doa erick selamat jerat birokrasi balas dendam siapa kata dahlan;positif
tetap semangat bu sus ibu menteri hormat paling hebaaaat ibu indonesia sejati tetap juang indonesia adil makmur sejahtera;positif
presiden wakil tau apa nyusun kabinet orang belakang layar;negatif
kadin sambut baik susun kabinet jokowi;positif
nyebut nadiem makarim ceo usaha gojek trus jadi mendikbud nyuruh kelola didik buah usaha masuk akal;positif
moga mendikbud baru mas nadiem makarim lebih baik serius atas masalah rupa bentuk trends moral ajar jadi lebih positif sungguh lebih baik unggul akademis jadi jahat kemudian hari selamat kerja;positif
ketua dpp hanura inas nasrullah aku kecewa komposisi kabinet baru presiden kader hanura posisi menteri atau wakil menteri kabinet indonesia maju perintah presiden jokowi;negatif
selamat kerja kabinet kerja ii pasti hukum indonesia makin jamin;positif
maaf saudara jk bu sus kabinet jokowi jld ii sayang kpd pst kecewa kt hrs move mungkin bu sus selesai bnt pak jokowi bu sus lbh fokus akn keluarga usaha doa suport beliau kt laut anak cucu kt;positif
ikut senang atas pilih pak menteri tahan moga amanah bapak pagar indonesia rapuh jaga ibu pertiwi pak;positif
alhamdulillah prabowo masuk kabinet jokowi cebong kampret baik;positif
undur diri menteri jadi anggota dpr jaga mungkin rasa dipake periode baru gara cukup krisis prestasi nama baik nyata tarik kabinet destinasi jaga tadi jelas tinggal;negatif
menteri kabinet lek lek jeh group photo atas tangga stylo gila anyway syabas tahniah kpd baris menteri rep indonesia;negatif
menteri favorit kabinet indonesia maju sri mulyani basuki hadimuljono prabowo subianto mahfud md nadiem makarim wishnutama erick thohir orang orang baik bidang;positif
kapolres gresik serta staf jajar bhayangkari ucap selamat sukses jendral pol prof drs muhammad tito karnavian ph atas jabat baru menteri negeri ri;positif
punchline lucu sejak standup indo diri susun kabinet jokowi jilid ii;negatif
selamat tugas bapak erick thohir menteri bumn periode gerak sama wujud;positif
tentu pak paham latar belakang seluruh menteri tunjuk rekam jejak lihat plus kerja totalitas jadi ketua tkn;positif
sumsel bangga;positif
bu sus ganti padahal beliau milik performa sangat bagus tri periode lalu;negatif
saham usaha milik mahaka media dagang hari turun hingga;negatif
kamu kecewa;negatif
analisa jitu prof yusril jadi rekonsiliasi gerindra akn nikmat kursi menteri kabinet jokowi kata andre rosiade trjadi rekonsiliasi politik dagang sapi fakta gerindra jatah kursi;negatif
alhamdulilah akhir dua masuk kabinet indonesia maju menteri badan usaha milik negara bumn erick thohir istana merdeka;positif
percaya pak bu masuk kabinet transaksi politik lebih penting buat beliau atas penting negeri;negatif
hanura tegas legowo jatah menteri jokowi;positif
bu sus jadi menteri;negatif
alas prabowo jadi menteri rekonsiliasi sangat terima alqsan inibditolak brarti nolak selalu panen untung semua kisruh negri inicc;negatif
politik dagang sapi;negatif
selamat tugas bapak nadiem makarim moga didik bekal siswa mahasiswa pikir kritis analitis kreatif;positif
kabinet indonesia gagal kabinet perintah jokowi jk;negatif
mantap selamat tugas menteri negeri buat pak tito karnavian sukses selalu buat;positif
selamat atas pilih bapak menteri desa pdtt kabinet kerja jilid ii moga berkah;positif
iya parah padahal bu sus salah satu strongest woman aku hasil kerja jelas cuma numpang nama anggota menteri;negatif
satu desi goblok justru angin segar pak prabowo jadi menteri lo kelonjotan sendiri udahlah bangun jangan mimpi mulu dungu pesan kata dungu;positif
lihat kerja pak menag skarang jangan lgsung mmberi komentar nada provokatif ingat urus menteri hak presiden kputusan tlah dipkirkan scra matang soal beda prabowo angkat menteri tuju baik;positif
sumpah sangat kecewa pak bu masuk kabinet bapak;negatif
erick thohir jadi menteri bumn tarik koneksi dewa cuman moga banyak titip;positif
nyata cerdas hidup bangsa sulit gengs turut laksana tertib dunia berat tugas pak nadiem makarim;positif
pak jokowi santri nu pak kyai maruf yaine nu cukup mbok dosokong kinerjane pak menteri agama baru;positif
yaampun aku kira bukan wishnutama ceo jadi menteri nyata beneran beliau;negatif
byk kecewa putus bp jokowi angkat menteri ternasuk aku rubah putus bliau tentu kan sikap sekarang lihat sj dulu hasil kerja kabinet baru jk amanah baik kritik habis segra ganti;negatif
hidup se anjeeng bung kau jadi ketua timses prabowo kau puja puji prabowo kau php jadi cawapres jokowi kasih posisi bpip jt kau langsung diam sekarang kau jadi menko pos menteri koordinator pernah kau kritik dasar jilat kau;negatif
walah walah bu sus daftar menteri bu memang lelah jaga laut indonesia padahal lama tahun semua kerja mantap oke bu jadi menteri capek terima kasih bu sus;positif
apik begini pak jokowi wapres kabinet semua nu negoro kan kudu syarioh;positif
jokowi sangat sulit jauh dri bayang megawati jokowi sangat hutang budi sama megawati soal urus kabinet tangan mega jokowi sukses pimpin negara megawati ikut campur perintah jokowi;negatif
lo pikir menteri bagus tahan menteri buruk ganti variabel cukup jelas bu sus depak lama depak cuma prestasi bagus jadi tunggu golden moment paling rasional ganti kabinet baru;negatif
unite common cause matlamat sama iaitu makmur negara idea bangkang bagus best peluang sama realisasi matlamat nicely done pak jokowi;positif
kaget umum kabinet pak jokowi sukses selalu buat kabinet kerja jilid ii tuju indonesia maju;positif
lebih banyak kale ahli alim amanah partisan milu kemaren mimpin menteri agama indonesia agam agama bagai sekte ormasnya;negatif
selamat sukses atas pilih tetap gus abdul halim iskandar menteri kabinet jokowi maruf aminsemoga amanah;positif
bu sus jadi menteri sik;negatif
nadiem makarim kemendikbud mantap moga amanah yaa tito jauh presiden yeee;positif
subhanallah jokowi tetep jokowi kata menteri agama terima mana usia energi agama oke pimpin buat contoh pak jok gembira yakin menteri kerja baru pak jok percaya penuh menteri rilex pak sukses heran bila suka jokowi;positif
pak nadiem makarim jadi menteri didik moga didik indonesia makin maju inovatif;positif
pks kecewa prabowo jadi menteri presiden jokowi sono tarik jadi menteri presiden pks;negatif
pak menteri agama militer;negatif
ibu sus dikemanain;negatif
terima kasih atas kerja keras sus pujiasatuti kerja keras sangat harga setinggi tinggi walaupun engkau tenggelam kan kapal maling tetap tenggelam rindu lihat menteri centil love bu;positif
baru menteri punya nyali;positif
warganet sus rupa salah satu menteri prestasi tahan jokowi;negatif
terima kasih pak jokowi meng nu kan kabinet menteri unsur nu whis nu tama siti nu rbaya st burha nu din zai nu din amal pramono nu ngjadi siapa bilang pak jokowi perhati nu;positif
sedih lihat nama nama jajar kabinet jokowi;negatif
moga pak jokowi paksa menteri aksi box awal tugas ingat th tingkah laku menteri hanif dakhiri gerebek asrama tki ilegal manjat pagar imam nahrawi beku pssi dng tuju benah bikin blue print sepak bola ind;positif
selamat atas lantik presiden wakil presiden menteri republik indonesia periode selamat emban amanah sama rakyat;positif
selamat pak menteri desa moga tang bapak desa lebih maju buat pak eko haturnuhun pis atas sembah bakti desa;positif
nadiem makarim mendikbud moga pola ajar makin baik digital;positif
iya euy harap bulan kemudian resufle kabinet pak ibu jadi menteri kkp lg ehhh jangan bulan ding minggu lg kalo;negatif
bu sus beneran jadi menteri;negatif
mau bu sus jadi menteri yth bapak;negatif
nadiem makarim yakin jadi menteri didik sanggup maz;negatif
sri mulyani sangat benci rakyat indonesia doyan ngutang prabowo perna bilang kalo sri mulyani menteri cetak hutang negara skrang uang negara mulai devisit gara jokowi terlalu ambisi bangun imprastruktur;negatif
pimpin paling bagus sederhana bijaksana sosok diri bapak selamat kerja bapak selalu dukung doa bapak serta kabinet baru indonesia maju papua damai;positif
selamat atas lantik bapak jenderal tni pur luhut binsar pandjaitan pandjaitanluhut menteri koordinator bidang maritim investasi kabinet indonesia maju presiden jokowi periode;positif
selamat kerja kabinet indonesia maju selamat layan rakyat indonesia tuju arah indonesia maju;positif
bukan putus presiden jokowi rangkul lawan politik prabowo subianto masuk kabinet jumlah amat gabung prabowo tunjuk khawatir jokowi emban mandat konstituen;negatif
bu sus jadi menteri laut rasa kaya jinhyuk peringkat final pdx;negatif
jawabanya kutip pesan bapak presiden ri baca tugas menteri tahan beliau bilang tanya tugas beliau beliau paham suatu nyata tulus ikhlas presiden ri selamat tugas;positif
selamatbekerjaparamenteri khusus pak menteri desa selamat kerja pak;positif
moga bapak serta jajar menteri tetap kerja amanah tulus ikhlas cerdasaamiin;positif
tidak tau excited gitu wishnutama jadi menteri ken indonesia lihat sama dunia;positif
kata bu sus memang sdah nda mau jadi menteri beberapa menteri baru janji pak wishnutama erick thohir nadiem makarim moga indonesia maju;positif
aku tau menteri didik baru kan ceo gojek jelas cerdas pintar kreatif orang muda lg moga lg kalimat nyata sabar jadi guru bakti gaji kecil cepet masuk surga lg;positif
pak jangan tinggal ibu mohon beri beliau jabat tingkat menteri pernah pilih coblos pak pilpres;negatif
menteri idola tuhan serta waktu papua biak singgah rumah aku bangga pada ibu sus;positif
nadiem diri startup justru bukan jadi menkominfo ekonomi kreatif malah jadi menteri didik semua salah pikir sulit tangkap apa latar pilih menteri jokowi bukan box cara pikir nobox thinking;negatif
ir mochamad basoeki had moeljono ms ph menteri kerja umum rumah rakyat selamat kerja kabinet indonesia baru;positif
selamat bapak tjahjo kumolo sh ketua nasehat dpp rajatikam rasa sejatining inti kamanungsan atas jabat baru menteri bravo asn surodiro joyoningrat lebur dening pangestuti;positif
semangat lihat susun kabinet jokowi sekarang bu sus jadi pesimis masa depan ikan laut aman maritim indonesia tinggal bu sus;negatif
hilang bu sus datang bang nadiem wishnutamasama sama jiwa bangun kreatif semangat tinggi harap besar kabinet jokowi;negatif
analisa jitu prof yusril jadi rekonsiliasi gerindra nikmat kursi menteri kabinet jokowi kata andre rosiade jadi rekonsiliasi politik dagang sapi fakta gerindra jatah kursi;negatif
aku lihat list menteri kabinet periode lngsung nyari nama bu sus;negatif
masuk kecewa bawa hati putus pak jokowi baik bangsa negara tetap dukung tetap kritisi kabinet keluar jalur;positif
jujur kemaren bimbang mau mikir apa nadiem makarim jadi mendikbud banyak banget opini beda guess ll see execute his job;positif
jadi menteri perintah bukan mudah dua dua tokoh dapat protes dukung dua pilpres lalu tetap buly lawan masing masing pilpres guwah positif thinking lo gimana;positif
nama menteri tunduk presiden apa bangga;negatif
semangat jokowi kabinet orang semangat semua;positif
keder deh milih smbil ngupil posisi jabat asal tempel alhasil krja planga plongo kabinet planga plongo jilid;negatif
selamat atas lantik gus abdul halim iskandar menteri desa;positif
sebentar pak jokowi hoby banget resufle menteri pak prabowo edy prabowo bakal kena resufle;negatif
selamat kerja menteri menteri kabinet pak jokowi;positif
real kabinet selalu reshuffle kabinet awal bikin senang kawan;negatif
saking sulit dapat bahagia optimisme bentuk kabinet kemaren akhir gaya duduk jokowi jadi sorot;negatif
aman pak wakil papua wakil menteri pupr wamena bangun papua lebih prioritas;positif
banyak kalang profesional psi apresiasi kabinet indonesia maju jokowi;positif
selamat sukses atas tugas baru menteri negeri;positif
kabinet umum tinggal tunggu lantik spy cepat kerja negara butuh energi segera gerak rakyat tunggu tetes bijak obat dahaga berkah negara sekali selamat menteri;positif
selamat sukses tokoh tokoh pilih kabinet perintah pak;positif
selamat sukses atas angkat bpk abdul halim iskandar menteri desa bangun daerah tinggal transmigrasi;positif
sedikit tanya tanya bu sus tetep jadi menteri kkp padahal raport bagus apa moga menteri kkp baru kerja lebih baik dri kerja bu sus terima kasih bu sus salam tenggelam;negatif
selamat sukses menteri kabinet indonesia maju umum bapak presiden pagi selamat kerja indonesia lebih baik lanjut;positif
pbnu protes jokowi milih menteri agama militer;negatif
seperti ormas antisipasi tugas bijak menteri agama baru moga allaah azza wa jalla karunia hidayah paham diin islam lurus lembut qalbu menteri agama;positif
tenang menteri baru bagus kan seleksi sama tim;positif
dimention pak lantik kabinet indonesia maju moga sepak bola indonesia ikut maju semangat pak;positif
meski mafia kabinet indonesia maju pak tetap pandang optimis hadir rekrut baru profesional selamat kerja pakde moga indonesia benar benar maju;positif
repost polisi palembang selamat sukses atas amanah baru jenderal polisi prof drs muhammad tito karnavian ph menteri negeri republik indonesia periode selamatbertugaspaktito;positif
ikut senang pak prabowo jadi menteri tahan moga berantas kuman negeri pak sedih bu sus lanjut huf;positif
lang depan tatap indonesia lebih kuat harga negara tetangga kawasan hingga dunia;positif
bp erick thohir menteri akyu uwuu;positif
doa jokowi maruf kabinet indonesia maju sukses;positif
prabowo jadi menteri kabinet jokowi amat kawin paksa;negatif
terima kasih atas kerja keras bu berkat ibu jadi sadar hakikat diri bangsa maritim meski bukan menteri ibu tetap jadi panutan rolemodel wanita indonesia love bu sus keren;positif
emmm iyasih pak jokowi pintar ngerekrut orang orang keren hits jadi menteri moga indonesia jadi lebih baik eman bu sus jadi menteri;positif
fatra radezayansyah nadiem anwar makarim sosok entrepreneur sangat hasil;positif
tadi sekolah pad rame banget bicara si tidak jadi menteri lagikok si jadi menteri iniini siapa jadi menteri iniya simeni jadi omongbapak milih orang orang tsb jadi menteri punya alas sendiri;negatif
lantik pak prabowo jadi menteri masih alas rakyat pecah rakyat satu indonesia maju;positif
aku suka prabowo masuk kabinet bagus tau situasi nah narasi sederhana jauh;positif
sekarang semua kudu legowo terima putus tsb pilih menteri jokowi bukan prabowo sendiri mungkin jokowi tau pak prabowo laku makanya pilih beliau think positif semua jalan kadang emang sesuai rencana;positif
